match_day,standing,team,games,wins,draws,losses,scored,missed,points,home_wins,home_draws,home_losses,home_scored,home_missed,home_points,away_wins,away_draws,away_losses,away_scored,away_missed,away_points
27,6,17,27,13,6,8,43,31,45,6,3,4,18,12,21,7,3,4,25,19,24
27,7,11,27,12,9,6,39,30,45,8,3,2,25,13,27,4,6,4,14,17,18
27,8,18,27,12,4,11,33,38,40,6,3,5,18,19,21,6,1,6,15,19,19
27,9,23,27,10,9,8,38,32,39,5,5,3,21,16,20,5,4,5,17,16,19
27,10,29,27,8,7,12,31,34,31,5,3,6,20,20,18,3,4,6,11,14,13
27,11,13,27,8,6,13,29,31,30,5,4,4,16,10,19,3,2,9,13,21,11
27,12,10,27,9,2,16,21,38,29,6,2,6,13,17,20,3,0,10,8,21,9
27,13,26,27,7,7,13,36,40,28,4,4,5,24,20,16,3,3,8,12,20,12
27,14,2,27,7,7,13,27,37,28,3,2,8,12,21,11,4,5,5,15,16,17
27,15,19,27,7,7,13,20,39,28,5,5,4,12,11,20,2,2,9,8,28,8
27,16,24,27,6,9,12,27,42,27,5,6,2,17,14,21,1,3,10,10,28,6
27,17,28,27,4,13,10,31,39,25,3,7,4,16,16,16,1,6,6,15,23,9
27,18,25,27,6,7,14,28,44,25,3,2,8,13,21,11,3,5,6,15,23,14
27,19,8,27,5,7,15,19,48,22,4,4,6,12,22,16,1,3,9,7,26,6
27,20,12,27,6,3,18,27,59,21,3,1,9,16,28,10,3,2,9,11,31,11

28,1,9,28,19,6,3,52,22,63,12,2,0,29,9,38,7,4,3,23,13,25
28,2,16,28,19,4,5,74,29,61,12,1,1,45,11,37,7,3,4,29,18,24
28,3,15,28,18,5,5,73,35,59,12,1,1,42,12,37,6,4,4,31,23,22
28,4,1,28,18,5,5,52,28,59,10,3,1,26,7,33,8,2,4,26,21,26
28,5,27,28,16,5,7,37,33,53,7,3,4,16,18,24,9,2,3,21,15,29
28,6,11,28,13,9,6,40,30,48,9,3,2,26,13,30,4,6,4,14,17,18
28,7,17,28,13,6,9,43,34,45,6,3,5,18,15,21,7,3,4,25,19,24
28,8,18,28,13,4,11,37,39,43,6,3,5,18,19,21,7,1,6,19,20,22
28,9,23,28,10,9,9,38,35,39,5,5,4,21,19,20,5,4,5,17,16,19
28,10,29,28,8,7,13,31,35,31,5,3,6,20,20,18,3,4,7,11,15,13
28,11,2,28,8,7,13,31,38,31,4,2,8,16,22,14,4,5,5,15,16,17
28,12,13,28,8,6,14,30,35,30,5,4,5,17,14,19,3,2,9,13,21,11
28,13,24,28,7,9,12,28,42,30,6,6,2,18,14,24,1,3,10,10,28,6
28,14,10,28,9,3,16,22,39,30,6,2,6,13,17,20,3,1,10,9,22,10
28,15,26,28,7,8,13,37,41,29,4,5,5,25,21,17,3,3,8,12,20,12
28,16,25,28,7,7,14,30,44,28,4,2,8,15,21,14,3,5,6,15,23,14
28,17,19,28,7,7,14,21,43,28,5,5,4,12,11,20,2,2,10,9,32,8
28,18,28,28,4,13,11,31,41,25,3,7,4,16,16,16,1,6,7,15,25,9
28,19,8,28,5,7,16,19,49,22,4,4,6,12,22,16,1,3,10,7,27,6
28,20,12,28,6,3,19,28,62,21,3,1,10,17,31,10,3,2,9,11,31,11

29,1,9,29,20,6,3,56,22,66,13,2,0,33,9,41,7,4,3,23,13,25
29,2,16,29,20,4,5,78,29,64,13,1,1,49,11,40,7,3,4,29,18,24
29,3,15,29,19,5,5,75,36,62,13,1,1,44,13,40,6,4,4,31,23,22
29,4,1,29,18,6,5,54,30,60,10,4,1,28,9,34,8,2,4,26,21,26
29,5,27,29,16,5,8,37,37,53,7,3,4,16,18,24,9,2,4,21,19,29
29,6,11,29,14,9,6,43,30,51,9,3,2,26,13,30,5,6,4,17,17,21
29,7,17,29,14,6,9,46,34,48,6,3,5,18,15,21,8,3,4,28,19,27
29,8,18,29,13,4,12,37,42,43,6,3,6,18,22,21,7,1,6,19,20,22
29,9,23,29,11,9,9,39,35,42,5,5,4,21,19,20,6,4,5,18,16,22
29,10,29,29,9,7,13,33,36,34,6,3,6,22,21,21,3,4,7,11,15,13
29,11,2,29,8,7,14,31,42,31,4,2,8,16,22,14,4,5,6,15,20,17
29,12,24,29,7,10,12,29,43,31,6,6,2,18,14,24,1,4,10,11,29,7
29,13,26,29,7,9,13,39,43,30,4,5,5,25,21,17,3,4,8,14,22,13
29,14,13,29,8,6,15,31,37,30,5,4,5,17,14,19,3,2,10,14,23,11
29,15,10,29,9,3,17,22,40,30,6,2,7,13,18,20,3,1,10,9,22,10
29,16,19,29,7,8,14,22,44,29,5,6,4,13,12,21,2,2,10,9,32,8
29,17,25,29,7,7,15,31,46,28,4,2,8,15,21,14,3,5,7,16,25,14
29,18,28,29,4,13,12,31,44,25,3,7,5,16,19,16,1,6,7,15,25,9
29,19,8,29,6,7,16,22,50,25,5,4,6,15,23,19,1,3,10,7,27,6
29,20,12,29,6,3,20,29,65,21,3,1,10,17,31,10,3,2,10,12,34,11

30,1,16,30,21,4,5,80,29,67,13,1,1,49,11,40,8,3,4,31,18,27
30,2,9,30,20,6,4,56,23,66,13,2,0,33,9,41,7,4,4,23,14,25
30,3,15,30,20,5,5,78,36,65,13,1,1,44,13,40,7,4,4,34,23,25
30,4,1,30,19,6,5,55,30,63,10,4,1,28,9,34,9,2,4,27,21,29
30,5,11,30,15,9,6,45,31,54,10,3,2,28,14,33,5,6,4,17,17,21
30,6,27,30,16,5,9,37,38,53,7,3,5,16,19,24,9,2,4,21,19,29
30,7,17,30,14,6,10,46,37,48,6,3,6,18,18,21,8,3,4,28,19,27
30,8,23,30,12,9,9,43,37,45,6,5,4,25,21,23,6,4,5,18,16,22
30,9,18,30,13,4,13,37,43,43,6,3,6,18,22,21,7,1,7,19,21,22
30,10,29,30,9,7,14,34,39,34,6,3,6,22,21,21,3,4,8,12,18,13
30,11,2,30,9,7,14,32,42,34,5,2,8,17,22,17,4,5,6,15,20,17
30,12,24,30,8,10,12,32,44,34,7,6,2,21,15,27,1,4,10,11,29,7
30,13,10,30,9,4,17,22,40,31,6,2,7,13,18,20,3,2,10,9,22,11
30,14,26,30,7,9,14,40,45,30,4,5,6,26,23,17,3,4,8,14,22,13
30,15,13,30,8,6,16,31,39,30,5,4,6,17,16,19,3,2,10,14,23,11
30,16,25,30,7,8,15,31,46,29,4,3,8,15,21,15,3,5,7,16,25,14
30,17,19,30,7,8,15,24,48,29,5,6,4,13,12,21,2,2,11,11,36,8
30,18,28,30,5,13,12,33,45,28,3,7,5,16,19,16,2,6,7,17,26,12
30,19,8,30,6,7,17,23,52,25,5,4,6,15,23,19,1,3,11,8,29,6
30,20,12,30,7,3,20,30,65,24,4,1,10,18,31,13,3,2,10,12,34,11

31,1,16,31,22,4,5,85,29,70,14,1,1,54,11,43,8,3,4,31,18,27
31,2,9,31,21,6,4,62,23,69,14,2,0,39,9,44,7,4,4,23,14,25
31,3,15,31,21,5,5,84,39,68,13,1,1,44,13,40,8,4,4,40,26,28
31,4,1,31,19,6,6,55,36,63,10,4,1,28,9,34,9,2,5,27,27,29
31,5,11,31,16,9,6,48,33,57,11,3,2,31,16,36,5,6,4,17,17,21
31,6,27,31,17,5,9,40,40,56,8,3,5,19,21,27,9,2,4,21,19,29
31,7,17,31,15,6,10,48,37,51,6,3,6,18,18,21,9,3,4,30,19,30
31,8,18,31,14,4,13,38,43,46,7,3,6,19,22,24,7,1,7,19,21,22
31,9,23,31,12,9,10,45,40,45,6,5,4,25,21,23,6,4,6,20,19,22
31,10,24,31,9,10,12,36,45,37,7,6,2,21,15,27,2,4,10,15,30,10
31,11,29,31,9,7,15,34,41,34,6,3,7,22,23,21,3,4,8,12,18,13
31,12,2,31,9,7,15,33,46,34,5,2,9,18,26,17,4,5,6,15,20,17
31,13,13,31,9,6,16,33,39,33,6,4,6,19,16,22,3,2,10,14,23,11
31,14,19,31,8,8,15,26,48,32,6,6,4,15,12,24,2,2,11,11,36,8
31,15,10,31,9,4,18,22,41,31,6,2,7,13,18,20,3,2,11,9,23,11
31,16,26,31,7,9,15,42,48,30,4,5,6,26,23,17,3,4,9,16,25,13
31,17,25,31,7,8,16,31,48,29,4,3,8,15,21,15,3,5,8,16,27,14
31,18,28,31,5,13,13,33,47,28,3,7,5,16,19,16,2,6,8,17,28,12
31,19,8,31,6,7,18,26,58,25,5,4,7,18,29,19,1,3,11,8,29,6
31,20,12,31,7,3,21,30,70,24,4,1,10,18,31,13,3,2,11,12,39,11

32,1,16,32,22,5,5,86,30,71,14,1,1,54,11,43,8,4,4,32,19,28
32,2,15,32,22,5,5,88,39,71,14,1,1,48,13,43,8,4,4,40,26,28
32,3,9,32,21,6,5,62,24,69,14,2,0,39,9,44,7,4,5,23,15,25
32,4,1,32,19,7,6,56,37,64,10,5,1,29,10,35,9,2,5,27,27,29
32,5,11,32,17,9,6,51,34,60,11,3,2,31,16,36,6,6,4,20,18,24
32,6,27,32,17,5,10,40,44,56,8,3,5,19,21,27,9,2,5,21,23,29
32,7,17,32,16,6,10,52,38,54,7,3,6,22,19,24,9,3,4,30,19,30
32,8,23,32,13,9,10,49,40,48,7,5,4,29,21,26,6,4,6,20,19,22
32,9,18,32,14,4,14,38,47,46,7,3,6,19,22,24,7,1,8,19,25,22
32,10,24,32,10,10,12,37,45,40,8,6,2,22,15,30,2,4,10,15,30,10
32,11,29,32,10,7,15,36,42,37,6,3,7,22,23,21,4,4,8,14,19,16
32,12,2,32,9,7,16,34,50,34,5,2,9,18,26,17,4,5,7,16,24,17
32,13,10,32,10,4,18,23,41,34,7,2,7,14,18,23,3,2,11,9,23,11
32,14,26,32,8,9,15,45,48,33,5,5,6,29,23,20,3,4,9,16,25,13
32,15,13,32,9,6,17,33,40,33,6,4,6,19,16,22,3,2,11,14,24,11
32,16,19,32,8,8,16,26,51,32,6,6,4,15,12,24,2,2,12,11,39,8
32,17,28,32,5,14,13,36,50,29,3,8,5,19,22,17,2,6,8,17,28,12
32,18,25,32,7,8,17,32,50,29,4,3,9,16,23,15,3,5,8,16,27,14
32,19,8,32,6,8,18,29,61,26,5,4,7,18,29,19,1,4,11,11,32,7
32,20,12,32,7,3,22,31,73,24,4,1,11,19,34,13,3,2,11,12,39,11

33,1,16,33,23,5,5,90,31,74,15,1,1,58,12,46,8,4,4,32,19,28
33,2,15,33,23,5,5,90,40,74,14,1,1,48,13,43,9,4,4,42,27,31
33,3,9,33,22,6,5,65,24,72,15,2,0,42,9,47,7,4,5,23,15,25
33,4,1,33,19,7,7,56,40,64,10,5,1,29,10,35,9,2,6,27,30,29
33,5,11,33,18,9,6,54,34,63,12,3,2,34,16,39,6,6,4,20,18,24
33,6,27,33,18,5,10,45,45,59,9,3,5,24,22,30,9,2,5,21,23,29
33,7,17,33,17,6,10,56,38,57,7,3,6,22,19,24,10,3,4,34,19,33
33,8,23,33,13,9,11,50,44,48,7,5,4,29,21,26,6,4,7,21,23,22
33,9,18,33,14,4,15,38,51,46,7,3,7,19,26,24,7,1,8,19,25,22
33,10,24,33,10,10,13,37,48,40,8,6,2,22,15,30,2,4,11,15,33,10
33,11,29,33,10,7,16,37,44,37,6,3,8,23,25,21,4,4,8,14,19,16
33,12,10,33,11,4,18,26,41,37,7,2,7,14,18,23,4,2,11,12,23,14
33,13,13,33,10,6,17,34,40,36,7,4,6,20,16,25,3,2,11,14,24,11
33,14,2,33,9,7,17,35,52,34,5,2,10,19,28,17,4,5,7,16,24,17
33,15,26,33,8,9,16,45,49,33,5,5,6,29,23,20,3,4,10,16,26,13
33,16,28,33,6,14,13,37,50,32,3,8,5,19,22,17,3,6,8,18,28,15
33,17,19,33,8,8,17,26,52,32,6,6,5,15,13,24,2,2,12,11,39,8
33,18,25,33,7,8,18,33,55,29,4,3,9,16,23,15,3,5,9,17,32,14
33,19,12,33,8,3,22,33,74,27,4,1,11,19,34,13,4,2,11,14,40,14
33,20,8,33,6,8,19,29,64,26,5,4,8,18,32,19,1,4,11,11,32,7

34,1,15,34,24,5,5,93,42,77,15,1,1,51,15,46,9,4,4,42,27,31
34,2,9,34,23,6,5,66,24,75,15,2,0,42,9,47,8,4,5,24,15,28
34,3,16,34,23,5,6,92,34,74,15,1,1,58,12,46,8,4,5,34,22,28
34,4,1,34,20,7,7,59,41,67,11,5,1,32,11,38,9,2,6,27,30,29
34,5,11,34,19,9,6,55,34,66,12,3,2,34,16,39,7,6,4,21,18,27
34,6,17,34,18,6,10,59,39,60,8,3,6,25,20,27,10,3,4,34,19,33
34,7,27,34,18,6,10,48,48,60,9,3,5,24,22,30,9,3,5,24,26,30
34,8,23,34,13,9,12,50,45,48,7,5,5,29,22,26,6,4,7,21,23,22
34,9,18,34,14,4,16,38,52,46,7,3,7,19,26,24,7,1,9,19,26,22
34,10,24,34,11,10,13,38,48,43,9,6,2,23,15,33,2,4,11,15,33,10
34,11,10,34,12,4,18,27,41,40,8,2,7,15,18,26,4,2,11,12,23,14
34,12,29,34,10,7,17,38,47,37,6,3,8,23,25,21,4,4,9,15,22,16
34,13,13,34,10,6,18,35,43,36,7,4,6,20,16,25,3,2,12,15,27,11
34,14,2,34,9,7,18,35,53,34,5,2,10,19,28,17,4,5,8,16,25,17
34,15,26,34,8,9,17,45,50,33,5,5,7,29,24,20,3,4,10,16,26,13
34,16,28,34,6,15,13,40,53,33,3,9,5,22,25,18,3,6,8,18,28,15
34,17,19,34,8,8,18,26,53,32,6,6,5,15,13,24,2,2,13,11,40,8
34,18,12,34,9,3,22,34,74,30,5,1,11,20,34,16,4,2,11,14,40,14
34,19,25,34,7,8,19,33,56,29,4,3,10,16,24,15,3,5,9,17,32,14
34,20,8,34,7,8,19,30,64,29,5,4,8,18,32,19,2,4,11,12,32,10

35,1,15,35,25,5,5,96,44,80,15,1,1,51,15,46,10,4,4,45,29,34
35,2,16,35,24,5,6,95,35,77,16,1,1,61,13,49,8,4,5,34,22,28
35,3,9,35,23,6,6,67,26,75,15,2,1,43,11,47,8,4,5,24,15,28
35,4,1,35,21,7,7,62,41,70,11,5,1,32,11,38,10,2,6,30,30,32
35,5,11,35,20,9,6,57,34,69,13,3,2,36,16,42,7,6,4,21,18,27
35,6,27,35,19,6,10,51,49,63,10,3,5,27,23,33,9,3,5,24,26,30
35,7,17,35,18,6,11,59,41,60,8,3,6,25,20,27,10,3,5,34,21,33
35,8,23,35,13,10,12,50,45,49,7,5,5,29,22,26,6,5,7,21,23,23
35,9,18,35,14,4,17,39,54,46,7,3,8,20,28,24,7,1,9,19,26,22
35,10,24,35,11,11,13,39,49,44,9,6,2,23,15,33,2,5,11,16,34,11
35,11,10,35,13,4,18,28,41,43,8,2,7,15,18,26,5,2,11,13,23,17
35,12,29,35,10,7,18,38,48,37,6,3,9,23,26,21,4,4,9,15,22,16
35,13,26,35,9,9,17,47,51,36,5,5,7,29,24,20,4,4,10,18,27,16
35,14,13,35,10,6,19,35,46,36,7,4,7,20,19,25,3,2,12,15,27,11
35,15,2,35,9,8,18,35,53,35,5,3,10,19,28,18,4,5,8,16,25,17
35,16,28,35,6,15,14,41,56,33,3,9,5,22,25,18,3,6,9,19,31,15
35,17,25,35,8,8,19,35,57,32,4,3,10,16,24,15,4,5,9,19,33,17
35,18,19,35,8,8,19,28,56,32,6,6,6,17,16,24,2,2,13,11,40,8
35,19,8,35,7,9,19,31,65,30,5,5,8,19,33,20,2,4,11,12,32,10
35,20,12,35,9,3,23,35,77,30,5,1,11,20,34,16,4,2,12,15,43,14

36,1,16,36,25,5,6,97,35,80,16,1,1,61,13,49,9,4,5,36,22,31
36,2,15,36,25,5,6,96,46,80,15,1,2,51,17,46,10,4,4,45,29,34
36,3,9,36,24,6,6,69,26,78,15,2,1,43,11,47,9,4,5,26,15,31
36,4,1,36,22,7,7,65,41,73,12,5,1,35,11,41,10,2,6,30,30,32
36,5,11,36,20,9,7,57,36,69,13,3,2,36,16,42,7,6,5,21,20,27
36,6,27,36,20,6,10,52,49,66,10,3,5,27,23,33,10,3,5,25,26,33
36,7,17,36,19,6,11,63,41,63,9,3,6,29,20,30,10,3,5,34,21,33
36,8,23,36,14,10,12,52,45,52,8,5,5,31,22,29,6,5,7,21,23,23
36,9,18,36,14,4,18,39,57,46,7,3,8,20,28,24,7,1,10,19,29,22
36,10,24,36,11,11,14,39,50,44,9,6,3,23,16,33,2,5,11,16,34,11
36,11,10,36,13,4,19,28,43,43,8,2,8,15,20,26,5,2,11,13,23,17
36,12,26,36,10,9,17,51,52,39,6,5,7,33,25,23,4,4,10,18,27,16
36,13,29,36,10,7,19,38,49,37,6,3,9,23,26,21,4,4,10,15,23,16
36,14,13,36,10,7,19,37,48,37,7,4,7,20,19,25,3,3,12,17,29,12
36,15,28,36,7,15,14,42,56,36,4,9,5,23,25,21,3,6,9,19,31,15
36,16,25,36,9,8,19,39,57,35,5,3,10,20,24,18,4,5,9,19,33,17
36,17,2,36,9,8,19,36,57,35,5,3,10,19,28,18,4,5,9,17,29,17
36,18,19,36,8,8,20,28,60,32,6,6,6,17,16,24,2,2,14,11,44,8
36,19,12,36,9,4,23,37,79,31,5,2,11,22,36,17,4,2,12,15,43,14
36,20,8,36,7,9,20,31,69,30,5,5,8,19,33,20,2,4,12,12,36,10

37,1,16,37,26,5,6,100,37,83,16,1,1,61,13,49,10,4,5,39,24,34
37,2,15,37,25,6,6,99,49,81,15,1,2,51,17,46,10,5,4,48,32,35
37,3,9,37,24,7,6,69,26,79,15,3,1,43,11,48,9,4,5,26,15,31
37,4,1,37,23,7,7,66,41,76,13,5,1,36,11,44,10,2,6,30,30,32
37,5,11,37,20,9,8,59,39,69,13,3,3,38,19,42,7,6,5,21,20,27
37,6,27,37,20,6,11,52,51,66,10,3,5,27,23,33,10,3,6,25,28,33
37,7,17,37,19,6,12,63,42,63,9,3,7,29,21,30,10,3,5,34,21,33
37,8,23,37,15,10,12,53,45,55,8,5,5,31,22,29,7,5,7,22,23,26
37,9,18,37,15,4,18,42,57,49,8,3,8,23,28,27,7,1,10,19,29,22
37,10,24,37,12,11,14,43,51,47,10,6,3,27,17,36,2,5,11,16,34,11
37,11,10,37,13,5,19,31,46,44,8,3,8,18,23,27,5,2,11,13,23,17
37,12,29,37,11,7,19,40,49,40,7,3,9,25,26,24,4,4,10,15,23,16
37,13,26,37,10,9,18,51,53,39,6,5,8,33,26,23,4,4,10,18,27,16
37,14,25,37,10,8,19,40,57,38,5,3,10,20,24,18,5,5,9,20,33,20
37,15,2,37,10,8,19,39,58,38,6,3,10,22,29,21,4,5,9,17,29,17
37,16,13,37,10,7,20,38,51,37,7,4,7,20,19,25,3,3,13,18,32,12
37,17,28,37,7,15,15,42,57,36,4,9,5,23,25,21,3,6,10,19,32,15
37,18,19,37,8,9,20,28,60,33,6,6,6,17,16,24,2,3,14,11,44,9
37,19,12,37,9,4,24,38,83,31,5,2,11,22,36,17,4,2,13,16,47,14
37,20,8,37,7,9,21,31,72,30,5,5,8,19,33,20,2,4,13,12,39,10

38,1,16,38,27,5,6,102,37,86,17,1,1,63,13,52,10,4,5,39,24,34
38,2,15,38,26,6,6,101,50,84,16,1,2,53,18,49,10,5,4,48,32,35
38,3,9,38,25,7,6,71,27,82,15,3,1,43,11,48,10,4,5,28,16,34
38,4,1,38,24,7,7,68,41,79,13,5,1,36,11,44,11,2,6,32,30,35
38,5,11,38,21,9,8,61,39,72,13,3,3,38,19,42,8,6,5,23,20,30
38,6,27,38,21,6,11,55,51,69,11,3,5,30,23,36,10,3,6,25,28,33
38,7,17,38,19,7,12,64,43,64,9,3,7,29,21,30,10,4,5,35,22,34
38,8,23,38,15,11,12,54,46,56,8,6,5,32,23,30,7,5,7,22,23,26
38,9,24,38,13,11,14,45,52,50,10,6,3,27,17,36,3,5,11,18,35,14
38,10,18,38,15,4,19,43,59,49,8,3,8,23,28,27,7,1,11,20,31,22
38,11,10,38,13,6,19,33,48,45,8,3,8,18,23,27,5,3,11,15,25,18
38,12,26,38,11,9,18,54,54,42,6,5,8,33,26,23,5,4,10,21,28,19
38,13,29,38,11,7,20,40,51,40,7,3,9,25,26,24,4,4,11,15,25,16
38,14,25,38,10,8,20,41,60,38,5,3,11,21,27,18,5,5,9,20,33,20
38,15,2,38,10,8,20,39,61,38,6,3,10,22,29,21,4,5,10,17,32,17
38,16,13,38,10,7,21,38,53,37,7,4,8,20,21,25,3,3,13,18,32,12
38,17,28,38,7,15,16,43,59,36,4,9,6,24,27,21,3,6,10,19,32,15
38,18,19,38,8,9,21,28,62,33,6,6,7,17,18,24,2,3,14,11,44,9
38,19,12,38,9,5,24,40,85,32,5,3,11,24,38,18,4,2,13,16,47,14
38,20,8,38,7,9,22,32,74,30,5,5,9,20,35,20,2,4,13,12,39,10

